7.305419999999999709e+04,4.595330000000000155e+02,2.184499999999999775e-01,9.999999999979940490e-01,9.999994516940621248e-01,4.450787497142833899e+02,5.156559509328111706e-10
7.305869999999999709e+04,4.605789999999999509e+02,2.324999999999999845e-01,9.999999999979941601e-01,9.999994517184237486e-01,4.450787497165947002e+02,5.155883364903679142e-10
7.306302000000000407e+04,4.616089999999999804e+02,2.383500000000000063e-01,9.999999999979938270e-01,9.999994517418131501e-01,4.450787497188136967e+02,5.155234259170728632e-10
7.306697999999999593e+04,4.626319999999999482e+02,2.583499999999999686e-01,9.999999999979937160e-01,9.999994517632554425e-01,4.450787497208478953e+02,5.154639237338516003e-10
7.307075999999999476e+04,4.636630000000000109e+02,2.728333333333333721e-01,9.999999999979936049e-01,9.999994517837247354e-01,4.450787497227900644e+02,5.154071258525898384e-10
7.307436000000000058e+04,4.646730000000000018e+02,2.804500000000000326e-01,9.999999999979934939e-01,9.999994518032210289e-01,4.450787497246396356e+02,5.153530316830082868e-10
7.307783999999999651e+04,4.657099999999999795e+02,2.980999999999999761e-01,9.999999999979932719e-01,9.999994518220688411e-01,4.450787497264278159e+02,5.153007403500183300e-10
7.308108000000000175e+04,4.667269999999999754e+02,3.139666666666666717e-01,9.999999999979930498e-01,9.999994518396180254e-01,4.450787497280928164e+02,5.152520550815646693e-10
7.308413999999999942e+04,4.677500000000000000e+02,3.341333333333332822e-01,9.999999999979929388e-01,9.999994518561936552e-01,4.450787497296653328e+02,5.152060734589261355e-10
7.308719999999999709e+04,4.687919999999999732e+02,3.407666666666667177e-01,9.999999999979929388e-01,9.999994518727700621e-01,4.450787497312381333e+02,5.151600923937696979e-10
7.308989999999999418e+04,4.698259999999999650e+02,3.827499999999999791e-01,9.999999999979928278e-01,9.999994518873974725e-01,4.450787497326258517e+02,5.151195198765591213e-10
7.309260000000000582e+04,4.708339999999999463e+02,3.732166666666666965e-01,9.999999999979927168e-01,9.999994519020254380e-01,4.450787497340136269e+02,5.150789479324747975e-10
7.309511999999999534e+04,4.718929999999999723e+02,4.205666666666666997e-01,9.999999999979926057e-01,9.999994519156794048e-01,4.450787497353090316e+02,5.150410793655190364e-10
7.309770000000001164e+04,4.729489999999999554e+02,4.092333333333332823e-01,9.999999999979927168e-01,9.999994519296591111e-01,4.450787497366354160e+02,5.150023092843827175e-10
7.310004000000000815e+04,4.739859999999999900e+02,4.431999999999999829e-01,9.999999999979926057e-01,9.999994519423390793e-01,4.450787497378383364e+02,5.149671454507990936e-10
7.310219999999999709e+04,4.749969999999999573e+02,4.679666666666666419e-01,9.999999999979926057e-01,9.999994519540439386e-01,4.450787497389488863e+02,5.149346871786693292e-10
7.310454000000000815e+04,4.761009999999999991e+02,4.717500000000000027e-01,9.999999999979923837e-01,9.999994519667252391e-01,4.450787497401519772e+02,5.148995227037004049e-10
7.310688000000000466e+04,4.772329999999999472e+02,4.836499999999999688e-01,9.999999999979922727e-01,9.999994519794072056e-01,4.450787497413551819e+02,5.148643579694436525e-10
7.310903999999999360e+04,4.782549999999999955e+02,4.730833333333333557e-01,9.999999999979922727e-01,9.999994519911141744e-01,4.450787497424657886e+02,5.148318981323264263e-10
7.311102000000000407e+04,4.792989999999999782e+02,5.273499999999999854e-01,9.999999999979921617e-01,9.999994520018459232e-01,4.450787497434840247e+02,5.148021434698889150e-10
7.311318000000000757e+04,4.803679999999999382e+02,4.950666666666666549e-01,9.999999999979920506e-01,9.999994520135537801e-01,4.450787497445947452e+02,5.147696837637822086e-10
7.311516000000000349e+04,4.815209999999999582e+02,5.820333333333332915e-01,9.999999999979920506e-01,9.999994520242865281e-01,4.450787497456129245e+02,5.147399287086604504e-10
7.311695999999999185e+04,4.826369999999999436e+02,6.200333333333333252e-01,9.999999999979919396e-01,9.999994520340442783e-01,4.450787497465388469e+02,5.147128776867855726e-10
7.311840000000000873e+04,4.836709999999999354e+02,7.183499999999999330e-01,9.999999999979918286e-01,9.999994520418503674e-01,4.450787497472794030e+02,5.146912378538034386e-10
7.311983999999999651e+04,4.847869999999999777e+02,7.747333333333333849e-01,9.999999999979918286e-01,9.999994520496571226e-01,4.450787497480200159e+02,5.146695967757954721e-10
7.312127999999999884e+04,4.858689999999999714e+02,7.515999999999999348e-01,9.999999999979918286e-01,9.999994520574637669e-01,4.450787497487606856e+02,5.146479566071687780e-10
7.312236000000000058e+04,4.869169999999999732e+02,9.701833333333332865e-01,9.999999999979917176e-01,9.999994520633189721e-01,4.450787497493161027e+02,5.146317262600060135e-10
7.312362000000000990e+04,4.880339999999999918e+02,8.864999999999999547e-01,9.999999999979917176e-01,9.999994520701503964e-01,4.450787497499643450e+02,5.146127903082245201e-10
7.312452000000000407e+04,4.890929999999999609e+02,1.176549999999999985e+00,9.999999999979917176e-01,9.999994520750299376e-01,4.450787497504273347e+02,5.145992650423076980e-10
7.312560000000000582e+04,4.902500000000000000e+02,1.071933333333333405e+00,9.999999999979916065e-01,9.999994520808855869e-01,4.450787497509828654e+02,5.145830344795411340e-10
7.312650000000000000e+04,4.913269999999999982e+02,1.195799999999999974e+00,9.999999999979916065e-01,9.999994520857654612e-01,4.450787497514457982e+02,5.145695088075377746e-10
7.312739999999999418e+04,4.924539999999999509e+02,1.253249999999999975e+00,9.999999999979916065e-01,9.999994520906454465e-01,4.450787497519087310e+02,5.145559830628780754e-10
7.312811999999999534e+04,4.939089999999999918e+02,2.020249999999999879e+00,9.999999999979914955e-01,9.999994520945495458e-01,4.450787497522791227e+02,5.145451623286879536e-10
7.312847999999999593e+04,4.951609999999999445e+02,3.478149999999999853e+00,9.999999999979914955e-01,9.999994520965015399e-01,4.450787497524643186e+02,5.145397521718668056e-10
7.312865999999998894e+04,5.002869999999999777e+02,2.847686666666666966e+01,9.999999999979914955e-01,9.999994520974775369e-01,4.450787497525569734e+02,5.145370471075675193e-10
7.312884000000001106e+04,5.047869999999999777e+02,2.499871666666666670e+01,9.999999999979914955e-01,9.999994520984536450e-01,4.450787497526495144e+02,5.145343417449525761e-10
7.312902000000000407e+04,5.092869999999999777e+02,2.499871666666666670e+01,9.999999999979914955e-01,9.999994520994297531e-01,4.450787497527421692e+02,5.145316363917498109e-10
7.312919999999999709e+04,5.137859999999999445e+02,2.499871666666666670e+01,9.999999999979914955e-01,9.999994521004058612e-01,4.450787497528347672e+02,5.145289310479480567e-10
7.313100000000000000e+04,5.487699999999999818e+02,1.943526666666666713e+01,9.999999999979913845e-01,9.999994521101663869e-01,4.450787497537607464e+02,5.145018796656627277e-10
7.313118000000000757e+04,5.837529999999999291e+02,1.943527333333333331e+02,9.999999999979913845e-01,9.999994521111423840e-01,4.450787497538534581e+02,5.144991747330035490e-10
7.313136000000000058e+04,6.187369999999999663e+02,1.943527333333333331e+02,9.999999999979913845e-01,9.999994521121186031e-01,4.450787497539459991e+02,5.144964691943549555e-10
7.313153999999999360e+04,6.562860000000000582e+02,2.086069333333333304e+02,9.999999999979913845e-01,9.999994521130944891e-01,4.450787497540385402e+02,5.144937645881901684e-10
7.313172000000000116e+04,6.588519999999999754e+02,1.425419999999999909e+01,9.999999999979913845e-01,9.999994521140705972e-01,4.450787497541311950e+02,5.144910593760492014e-10
7.313189999999999418e+04,6.614179999999998927e+02,1.425419999999999909e+01,9.999999999979913845e-01,9.999994521150468163e-01,4.450787497542237929e+02,5.144883538656198745e-10
7.313208000000000175e+04,6.639829999999999472e+02,1.425419999999999909e+01,9.999999999979913845e-01,9.999994521160228134e-01,4.450787497543163909e+02,5.144856489799730923e-10
7.313226000000000931e+04,6.651889999999999645e+02,6.700733333333332986e+00,9.999999999979913845e-01,9.999994521169989214e-01,4.450787497544089888e+02,5.144829437960416725e-10
