2.900000000000000000e+01,3.743001399999999812e+00,3.604594227035814242e+02,4.256095916653150346e-01,3.414136115439125874e+00,1.426008043431428796e+01,3.908797637272998227e-02,3.573929588905470212e+01,6.236766305953376490e-04,6.464752151799138188e-03,1.664021798483413894e-04,1.539042406552299828e-07,9.995428071539105019e+01
3.000000000000000000e+01,3.851749690000000115e+00,3.603303809836293681e+02,4.254728888801289632e-01,3.546977620769407036e+00,1.426373016421335294e+01,3.910132906694315652e-02,3.573564619817279464e+01,6.236376134787894893e-04,6.948613602362802184e-03,1.664104115381623544e-04,1.539075187834436984e-07,9.995378349301121546e+01
3.100000000000000000e+01,4.268632410000000377e+00,3.602013699336479249e+02,4.253324154862002104e-01,3.679793232323191443e+00,1.426738089512248031e+01,3.911468633630317548e-02,3.573199551169459198e+01,6.235931825062426262e-04,7.448542257837479502e-03,1.664173075105155892e-04,1.539093752701041318e-07,9.995327020018854114e+01
3.200000000000000000e+01,4.201922050000000297e+00,3.600723893979745185e+02,4.251892074181356507e-01,3.812582072288552393e+00,1.427103262946244122e+01,3.912804822032316804e-02,3.572834382399109643e+01,6.235465460317215700e-04,7.964372674287891959e-03,1.664232712955386758e-04,1.539101949609635592e-07,9.995274100192341393e+01
3.300000000000000000e+01,4.226248599999999911e+00,3.599434392224405315e+02,4.250440223433652465e-01,3.945343551197949772e+00,1.427468538122744945e+01,3.914141475619676430e-02,3.572469112954904347e+01,6.234892230175690048e-04,8.495941104997172325e-03,1.664285977410129497e-04,1.539102594623696826e-07,9.995219606163034598e+01
3.400000000000000000e+01,4.576649540000000016e+00,3.598145192539333834e+02,4.248974143102389744e-01,4.078077264062706320e+00,1.427833914632891954e+01,3.915478597930861782e-02,3.572103742345660748e+01,6.234302140211147539e-04,9.043085519725232654e-03,1.664335021470223245e-04,1.539097748103498633e-07,9.995163554108864901e+01
3.500000000000000000e+01,4.487737309999999979e+00,3.596856293408990268e+02,4.247497883867934476e-01,4.210782957057028320e+00,1.428199392442081184e+01,3.916816192367118810e-02,3.571738270092902212e+01,6.233746497071700069e-04,9.605645613533594918e-03,1.664381415944225827e-04,1.539088917285944283e-07,9.995105960041203730e+01
3.600000000000000000e+01,4.786224630000000424e+00,3.595567693335232207e+02,4.246014406467367164e-01,4.343460493809122802e+00,1.428564972535800237e+01,3.918154262223251527e-02,3.571372695714359935e+01,6.233174979652069065e-04,1.018346280806858156e-02,1.664426305595280572e-04,1.539077204592844193e-07,9.995046839803121941e+01
3.700000000000000000e+01,4.681776049999999856e+00,3.594279390834668106e+02,4.244525874285742240e-01,4.476109810490364715e+00,1.428930655327945054e+01,3.919492810707212588e-02,3.571007018751087259e+01,6.232592092415813407e-04,1.077638024738923617e-02,1.664470523458423830e-04,1.539063416198674670e-07,9.994986209068666483e+01
3.800000000000000000e+01,4.889508160000000103e+00,3.592991384440647948e+02,4.243033867470470955e-01,4.608730903480692476e+00,1.429296441588411604e+01,3.920831840957572645e-02,3.570641238747527524e+01,6.231966401507893797e-04,1.138424278982780834e-02,1.664514674505169296e-04,1.539048141499480863e-07,9.994924083342810661e+01
3.900000000000000000e+01,5.196347699999999570e+00,3.591703672700427887e+02,4.241539539570784445e-01,4.741323798355374208e+00,1.429662330879616761e+01,3.922171356053202190e-02,3.570275355279529350e+01,6.231384080529491463e-04,1.200689699703458117e-02,1.664559196890429713e-04,1.539031811278244383e-07,9.994860477961933043e+01
4.000000000000000000e+01,5.392513110000000331e+00,3.590416254180506712e+02,4.240043732171316360e-01,4.873888565918298887e+00,1.430028324359801672e+01,3.923511359025963485e-02,3.569909367899803954e+01,6.230774034288090067e-04,1.264419112097157905e-02,1.664604406754712949e-04,1.539014740273082579e-07,9.994795408094627476e+01
4.100000000000000000e+01,5.464009459999999763e+00,3.589129127461327471e+02,4.238547058708115878e-01,5.006425286425139731e+00,1.430394421990217602e+01,3.924851852863286972e-02,3.569543276190076853e+01,6.230181965184112755e-04,1.329597508952483700e-02,1.664650531036058491e-04,1.538997158329766673e-07,9.994728888742881168e+01
4.200000000000000000e+01,5.566061900000000229e+00,3.587842291140644875e+02,4.237049965813680097e-01,5.138934061340542314e+00,1.430760624358292787e+01,3.926192840515569521e-02,3.569177079725757551e+01,6.229591589762142152e-04,1.396210049109578022e-02,1.664697731458769181e-04,1.538979233196544365e-07,9.994660934743247083e+01
4.300000000000000000e+01,5.678723109999999963e+00,3.586555743832346366e+02,4.235552778168995003e-01,5.271415003193001603e+00,1.431126932099718907e+01,3.927534324898948603e-02,3.568810778086398017e+01,6.228981383099013855e-04,1.464242055854181497e-02,1.664746122095030418e-04,1.538961087203192917e-07,9.994591560768408556e+01
